一級棒	[jat1 kap1 paang5]first-rate/excellent (loanword from Japanese 一番, ichiban)
一級頭	[jat1 kap1 tau4]first stage (diving)
一統	[jat1 tung2]to unify/unified
一絲一毫	[jat1 si1 jat1 hou4]one thread, one hair (idiom); a tiny bit/an iota
一絲不掛	[jat1 si1 bat1 gwaa3]not wearing one thread (idiom); absolutely naked/without a stitch of clothing/in one's birthday suit
一絲不苟	[jat1 si1 bat1 gau2]not one thread loose (idiom); strictly according to the rules/meticulous/not one hair out of place
一維	[jat1 wai4]one-dimensional (math.)
一網打盡	[jat1 mong5 daa2 zeon6]to catch everything in one net (idiom); to eliminate at one stroke/to solve the problem at one fell swoop
一線	[jat1 sin3]front line
一線之間	[jat1 sin3 zi1 gaan1]a hair's breadth apart/a fine line/a fine distinction
一線之隔	[jat1 sin3 zi1 gaak3]a fine line/a fine distinction
一線希望	[jat1 sin3 hei1 mong6]a gleam of hope
一線微光	[jat1 sin3 mei4 gwong1]gleam
一總	[jat1 zung2]altogether/in all
一聲	[jat1 sing1]first tone in Mandarin (high level tone)
一聲不響	[jat1 sing1 bat1 hoeng2]to keep totally silent/noiselessly
一肚子	[jat1 tou5 zi2]bellyful (of sth)/full of (sth)
一肚皮	[jat1 tou5 pei4]bellyful (of sth)/full of (sth)
一股子	[jat1 gu2 zi2]a whiff of/a taint of/a thread of
一股腦	[jat1 gu2 nou5]all of it/lock, stock and barrel
一股腦兒	[jat1 gu2 nou5 ji4]erhua variant of 一股腦|一股脑[yi1 gu3 nao3]
一胎制	[jat1 toi1 zai3]the one-child policy
一胎化	[jat1 toi1 faa3]practice of allowing only one child per family
一脈相承	[jat1 mak6 soeng1 sing4]traceable to the same stock (idiom); of a common origin (of trends, ideas etc)
一腔	[jat1 hong1]full of (zeal, anger etc)
一臂之力	[jat1 bei3 zi1 lik6](lend) a helping hand
一臉茫然	[jat1 lim5 mong4 jin4]puzzled/bewildered
一致	[jat1 zi3]unanimous/identical (views or opinions)
一致字	[jat1 zi3 zi6]consistent phonogram(s)
一致性	[jat1 zi3 sing3]consistency
一致性效應	[jat1 zi3 sing3 haau6 jing1]consistency effect
一致資源定址器	[jat1 zi3 zi1 jyun4 ding6 zi2 hei3]uniform resource locator (URL), i.e. web address
一舉	[jat1 geoi2]a move/an action/in one move/at a stroke/in one go
一舉一動	[jat1 geoi2 jat1 dung6]every movement/each and every move
一舉兩得	[jat1 geoi2 loeng5 dak1]one move, two gains (idiom); two birds with one stone
一舉成功	[jat1 geoi2 sing4 gung1]success at one go/to succeed at the first attempt
一舉手一投足	[jat1 geoi2 sau2 jat1 tau4 zuk1]every little move/every single movement
一般	[jat1 bun1]same/ordinary/so-so/common/general/generally/in general
一般人	[jat1 bun1 jan4]average person
一般來說	[jat1 bun1 loi4 syut3]generally speaking
一般來講	[jat1 bun1 loi4 gong2]generally speaking
一般原則	[jat1 bun1 jyun4 zak1]general principle
一般性	[jat1 bun1 sing3]general/in general terms/generalized
一般而言	[jat1 bun1 ji4 jin4]generally speaking
一般見識	[jat1 bun1 gin3 sik1]to lower oneself to sb's level/to argue with sb less well-informed
一般規定	[jat1 bun1 kwai1 ding6]ordinary provision (law)
一般說來	[jat1 bun1 syut3 loi4]generally speaking/in general
一般貿易	[jat1 bun1 mau6 ji6]general trade (i.e. importing and export without processing)
一落千丈	[jat1 lok6 cin1 zoeng6]lit. to drop a thousand zhang in one fall (idiom)/fig. (of business, popularity etc) to suffer a sudden, devastating decline/to take a dive
一葉知秋	[jat1 jip6 zi1 cau1]lit. the falling of one leaf heralds the coming of autumn (idiom)/fig. a small sign can indicate a great trend/a straw in the wind
一葉障目	[jat1 jip6 zoeng3 muk6]lit. eyes obscured by a single leaf (idiom)/fig. not seing the wider picture/can't see the wood for the trees
一號	[jat1 hou6]first day of the month/toilet/(slang) giver (in a homosexual relationship)
一號木桿	[jat1 hou6 muk6 gon1]driver (golf)
一號電池	[jat1 hou6 din6 ci4]D size battery
一行	[jat1 hang4]party/delegation
一衣帶水	[jat1 ji1 daai3 seoi2](separated only by) a narrow strip of water
一見傾心	[jat1 gin3 king1 sam1]love at first sight
一見如故	[jat1 gin3 jyu4 gu3]familiarity at first sight
一見鐘情	[jat1 gin3 zung1 cing4]love at first sight (idiom)
一見高低	[jat1 gin3 gou1 dai1]lit. to fight it out with sb to see who is best (idiom)/fig. to cross swords with/to lock horns
一視同仁	[jat1 si6 tung4 jan4]to treat everyone equally favorably (idiom); not to discriminate between people
一親芳澤	[jat1 can1 fong1 zaak6]to get close to/to get on intimate terms with
一覺醒來	[jat1 gok3 sing2 loi4]to wake up from a sleep
一覽	[jat1 laam5]an overview/at a glance
一覽無遺	[jat1 laam5 mou4 wai4]be plainly visible
一覽無餘	[jat1 laam5 mou4 jyu4]to cover all at one glance (idiom)/a panoramic view
一角銀幣	[jat1 gok3 ngan4 bai6]dime
一觸即潰	[jat1 zuk1 zik1 kui2]to collapse on the first encounter/to give way at once
一觸即發	[jat1 zuk1 zik1 faat3]could happen at any moment/on the verge
一言	[jat1 jin4]one sentence/brief remark
一言一動	[jat1 jin4 jat1 dung6](one's) every word and deed (idiom)
一言一行	[jat1 jin4 jat1 hang4]every word and action (idiom)
一言不發	[jat1 jin4 bat1 faat3]to not say a word (idiom)
一言九鼎	[jat1 jin4 gau2 ding2]one word worth nine sacred tripods (idiom); words of enormous weight
一言以蔽之	[jat1 jin4 ji5 bai3 zi1]one word says it all (idiom, from Analects); to cut a long story short/in a nutshell
一言千金	[jat1 jin4 cin1 gam1]one word worth a thousand in gold (idiom); valuable advice/words of enormous weight
一言抄百總	[jat1 jin4 caau1 baak3 zung2]to cut a long story short
一言為定	[jat1 jin4 wai4 ding6]one word and it's settled (idiom); It's a deal!/That's settled then.
一言為重	[jat1 jin4 wai4 cung5]each word carries weight/a promise must be kept (idiom)
一言難盡	[jat1 jin4 naan4 zeon6]hard to explain in a few words (idiom); complicated and not easy to express succinctly
一語不發	[jat1 jyu5 bat1 faat3]to not say a word (idiom)
一語中的	[jat1 jyu5 zung1 dik1]to hit the mark with a comment (idiom)/to say sth spot on
一語破的	[jat1 jyu5 po3 dik1]see 一語中的|一语中的[yi1 yu3 zhong4 di4]
一語道破	[jat1 jyu5 dou6 po3]one word says it all (idiom)/to hit the nail on the head/to be pithy and correct
一語雙關	[jat1 jyu5 soeng1 gwaan1]to make a pun/to have a double meaning/double entendre
一諾千金	[jat1 nok6 cin1 gam1]a promise worth one thousand in gold (idiom); a promise that must be kept
一貧如洗	[jat1 pan4 jyu4 sai2]penniless
一貫	[jat1 gun3]consistent/constant/from start to finish/all along/persistent
一走了之	[jat1 zau2 liu5 zi1]to avoid a problem by walking away from it/to quit
一起	[jat1 hei2]in the same place/together/with/altogether (in total)
一路	[jat1 lou6]the whole journey/all the way/going the same way/going in the same direction/of the same kind
一路來	[jat1 lou6 loi4]all the way/all along/since the start
一路平安	[jat1 lou6 ping4 on1]to have a pleasant journey/Bon voyage!
一路發	[jat1 lou6 faat3]fortune street (idiom)
一路順風	[jat1 lou6 seon6 fung1]to have a pleasant journey (idiom)
一路風塵	[jat1 lou6 fung1 can4]to live an exhausting journey
一蹶不振	[jat1 kyut3 bat1 zan3]one stumble, unable to rise (idiom); a setback leading to total collapse/ruined at a stroke/unable to recover after a minor hitch
一躍而起	[jat1 joek6 ji4 hei2]to jump up suddenly/to bound up/to rise up in one bound
一身	[jat1 san1]whole body/from head to toe/single person/a suit of clothes
一身兩役	[jat1 san1 loeng5 jik6]one person taking on two tasks simultaneously
一身是膽	[jat1 san1 si6 daam2]devoid of fear (idiom)/intrepid
一身汗	[jat1 san1 hon6]sweating all over
一較高下	[jat1 gaau3 gou1 haa6]to compete against/to measure oneself against/to go head to head (see who is best)
一輩子	[jat1 bui3 zi2](for) a lifetime
一輪	[jat1 leon4]first round or stage (of a match, election, talks, planned policy etc)
一轉眼	[jat1 zyun2 ngaan5]in a wink
一辭莫贊	[jat1 ci4 mok6 zaan3]to be unable to offer an opinion (idiom)
一退六二五	[jat1 teoi3 luk6 ji6 ng5]lit. 1 divided by 16 is 0.0625 (abacus rule)/fig. to deny responsibility/to pass the buck/also written 一推六二五[yi1 tui4 liu4 er4 wu3]
一通百通	[jat1 tung1 baak3 tung1]grasp this fundamental point and all the rest will follow (idiom)
一連	[jat1 lin4]in a row/in succession/running
一連串	[jat1 lin4 cyun3]a chain of (events, errors, jobs, problems, successes etc)/a succession of (disasters)/a series/a row (of stores)
一遍	[jat1 pin3]one time (all the way through)/once through
一遍又一遍	[jat1 pin3 jau6 jat1 pin3]over and over
一過性	[jat1 gwo3 sing3]transient
一道	[jat1 dou6]together
一遞一個	[jat1 dai6 jat1 go3]one after another
一遞一聲	[jat1 dai6 jat1 sing1](of singers etc) one answering the other
一邊	[jat1 bin1]one side/either side/on the one hand/on the other hand/doing while
一部分	[jat1 bou6 fan1]portion/part of/subset
一醉方休	[jat1 zeoi3 fong1 jau1]to get thoroughly drunk (idiom)/to get plastered
一針見血	[jat1 zam1 gin3 hyut3]lit. to draw blood on the first prick (idiom)/fig. to hit the nail on the head
一錘子買賣	[jat1 ceoi4 zi2 maai5 maai6]lit. fly-by-night one-off business deal/fig. to act recklessly, throwing all caution to the wind
一錘定音	[jat1 ceoi4 ding6 jam1]lit. to fix the tone with a single hammer blow/fig. to make the final decision
一錢不值	[jat1 cin4 bat1 zik6]not worth a penny/utterly worthless
一錢如命	[jat1 cin4 jyu4 ming6]stingy/penny-pinching
一錯再錯	[jat1 co3 zoi3 co3]to repeat errors/to continue blundering/to make continuous mistakes
一鍋粥	[jat1 wo1 zuk1](lit.) a pot of porridge/(fig.) a complete mess
一門心思	[jat1 mun4 sam1 si1]to set one's heart on sth (idiom)
一閃念	[jat1 sim2 nim6]sudden idea/flash of insight
一閃而過	[jat1 sim2 ji4 gwo3]to flash past/to flit by
一陣	[jat1 zan6]a burst/a fit/a peal/a spell (period of time)
一陣子	[jat1 zan6 zi2]short period of time/while (time)/fit of anger
一雨成秋	[jat1 jyu5 sing4 cau1]a sudden shower towards the end of summer brings an abrupt arrival of autumn (idiom)
一霎	[jat1 saap3]in a flash
一霎時	[jat1 saap3 si4]in an instant
一霎眼	[jat1 saap3 ngaan5]suddenly/in an instant
一霎間	[jat1 saap3 gaan1]in a flash
一靈真性	[jat1 ling4 zan1 sing3]soul/spirit
一面	[jat1 min6]one side/one aspect/simultaneously... (and...)/one's whole face
一面之交	[jat1 min6 zi1 gaau1]to have met once/casual acquaintance
一面之詞	[jat1 min6 zi1 ci4]one side of the story/one-sided statement
一面倒	[jat1 min6 dou2]one-sided/lopsided/unanimous/overwhelming majority
一項一項地	[jat1 hong6 jat1 hong6 dei6]one by one
一頭	[jat1 tau4]one head/a head full of sth/one end (of a stick)/one side/headlong/directly/rapidly/simultaneously
一頭栽進	[jat1 tau4 zoi1 zeon3]to plunge into/to run headlong into
一顆老鼠屎壞了一鍋湯	[jat1 fo2 lou5 syu2 si2 waai6 liu5 jat1 wo1 tong1]lit. a piece of rat feces spoiled the whole pot of soup (idiom)/fig. one bad apple can spoil the whole bunch
一顆老鼠屎壞了一鍋粥	[jat1 fo2 lou5 syu2 si2 waai6 liu5 jat1 wo1 zuk1]see 一粒老鼠屎壞了一鍋粥|一粒老鼠屎坏了一锅粥[yi1 li4 lao3 shu3 shi3 huai4 le5 yi1 guo1 zhou1]
一類	[jat1 leoi6]same type/category 1 (i.e. class A)
一類保護動物	[jat1 leoi6 bou2 wu6 dung6 mat6]class A protected animal
一飲而盡	[jat1 jam2 ji4 zeon6]to drain the cup in one gulp (idiom)
一飽眼福	[jat1 baau2 ngaan5 fuk1]to feast one's eyes on (idiom)
一馬平川	[jat1 maa5 ping4 cyun1]flat land one could gallop straight across (idiom); wide expanse of flat country
一馬當先	[jat1 maa5 dong1 sin1]to take the lead
一驚一乍	[jat1 geng1 jat1 zaa3]frightened/flustered
一體	[jat1 tai2]an integral whole/all concerned/everybody
一體兩面	[jat1 tai2 loeng5 min6]lit. one body two sides (idiom)/fig. a situation with two sides to it
一體化	[jat1 tai2 faa3]integration/incorporation/unification
一鬨而散	[jat1 hung3 ji4 saan3]see 一哄而散[yi1 hong1 er2 san4]
一鱗半爪	[jat1 leon4 bun3 zaau2]lit. one scale and half a claw (idiom); only odd bits and pieces
一鳴驚人	[jat1 ming4 geng1 jan4]to amaze the world with a single brilliant feat (idiom); an overnight celebrity
一黑早	[jat1 hak1 zou2]at dawn/early in the morning
一點	[jat1 dim2]a bit/a little/one dot/one point
一點一滴	[jat1 dim2 jat1 dik6]bit by bit/every little bit
一點一點	[jat1 dim2 jat1 dim2]little by little/bit by bit/gradually
一點不	[jat1 dim2 bat1]not at all
一點兒	[jat1 dim2 ji4]erhua variant of 一點|一点[yi1 dian3]
一點就通	[jat1 dim2 zau6 tung1]a hint is all that is needed/understanding each other without the need to explain
一點水一個泡	[jat1 dim2 seoi2 jat1 go3 pou5]honest and trustworthy (idiom)
一點鄰域	[jat1 dim2 leon4 wik6](math.) neighborhood of a point
一點點	[jat1 dim2 dim2]a little bit
一黨	[jat1 dong2]one party (state)
一黨專制	[jat1 dong2 zyun1 zai3]one party dictatorship
一鼓作氣	[jat1 gu2 zok3 hei3]in a spurt of energy
一鼻孔出氣	[jat1 bei6 hung2 ceot1 hei3]lit. to breathe through the same nostril (idiom); fig. two people say exactly the same thing (usually derog.)/to sing from the same hymn sheet
一齊	[jat1 cai4]at the same time/simultaneously
丁丁	[ding1 ding1]Tintin
丁丁	[ding1 ding1]sound of chopping wood, chess pieces hitting the board etc
丁丁炒面	[ding1 ding1 caau2 min6]chopped fried noodles
丁丑	[ding1 cau2]fourteenth year D2 of the 60 year cycle, e.g. 1997 or 2057
丁二烯	[ding1 ji6 hei1]butadiene C4H6/biethylene
丁二醇	[ding1 ji6 seon4]butyl glycol
丁亥	[ding1 hoi6]twenty fourth year D12 of the 60 year cycle, e.g. 2007 or 2067
丁克	[ding1 hak1]Dual Income, No Kids (DINK) (loanword)
丁內酯	[ding1 noi6 zi2]butyrolactone
丁冬	[ding1 dung1](onom.) ding dong/jingling of bells/clanking sound
丁加奴	[ding1 gaa1 nou4]Terengganu, northeast state of mainland Malaysia
丁卯	[ding1 maau5]fourth year D4 of the 60 year cycle, e.g. 1987 or 2047
丁型肝炎	[ding1 jing4 gon1 jim4]hepatitis D
丁基	[ding1 gei1]Ding Ji (1917-1944), real name Li Baicen 李百岑, journalist based in Yanan, martyr of the revolution
丁基	[ding1 gei1]butyl group (chemistry)
丁字	[ding1 zi6]T-shaped
丁字尺	[ding1 zi6 cek3]T-square/set square (carpenter's tool)
丁字梁	[ding1 zi6 loeng4]T-girder
丁字步	[ding1 zi6 bou6]T-step (basic dance position, with the feet forming a T shape)
丁字街	[ding1 zi6 gaai1]T-junction
丁字褲	[ding1 zi6 fu3]thong (underwear)
丁客	[ding1 haak3]see 丁克[ding1 ke4]
丁寧	[ding1 ning4]variant of 叮嚀|叮咛[ding1 ning2]
丁寵家庭	[ding1 cung2 gaa1 ting4]double income family who have pets rather than children (see also 丁克[ding1 ke4])
丁憂	[ding1 jau1](literary) to be in mourning after the death of a parent
丁未	[ding1 mei6]forty fourth year D8 of the 60 year cycle, e.g. 1967 or 2027
丁汝昌	[ding1 jyu5 coeng1]Ding Ruchang (1836-1895), commander of the Qing North China Navy
丁烯	[ding1 hei1]butene or butylene C4H8
丁玲	[ding1 ling4]Ding Ling (1904-1986), female novelist, author of novel The Sun Shines over the Sanggan River 太陽照在桑乾河上|太阳照在桑干河上, attacked during the 1950s as anti-Party
丁磊	[ding1 leoi5]Ding Lei (1971-), founder and CEO of NetEase 網易|网易[Wang3 yi4]
丁糖	[ding1 tong4]tetrose (CH20)4, monosaccharide with four carbon atoms
丁肇中	[ding1 siu6 zung1]Samuel C. C. Ting (1936-), American physicist, 1976 Nobel Prize laureate in physics
丁艱	[ding1 gaan1](literary) to be in mourning after the death of a parent
丁酉	[ding1 jau5]thirty fourth year D10 of the 60 year cycle, e.g. 1957 or 2017
丁醇	[ding1 seon4]butanol/butyl alcohol C4H9OH
丁醛	[ding1 cyun4]butyraldehyde/butanal
丁零噹啷	[ding1 ling4 dong1 long3]ding-a-ling/(onom.) for sound of bell
丁青	[ding1 ceng1]Dêngqên county, Tibetan: Steng chen rdzong, in Chamdo prefecture 昌都地區|昌都地区[Chang1 du1 di4 qu1], Tibet
丁青縣	[ding1 ceng1 jyun6]Dêngqên county, Tibetan: Steng chen rdzong, in Chamdo prefecture 昌都地區|昌都地区[Chang1 du1 di4 qu1], Tibet
丁香	[ding1 hoeng1]lilac (Syringia vulgaris)/clove (Eugenia aromatica)
丁骨牛排	[ding1 gwat1 ngau4 paai4]T-bone steak
丁鯛	[ding1 diu1]tench
丁點	[ding1 dim2]tiny bit
七七	[cat1 cat1]seven sevens (equals 49)/cf Buddhist services for the auspicious reincarnation of the departed
七七事變	[cat1 cat1 si6 bin3]Marco Polo Bridge Incident of 7th July 1937, regarded as the beginning of the Second Sino-Japanese War 抗日戰爭|抗日战争[Kang4 Ri4 Zhan4 zheng1]
七上八下	[cat1 soeng6 baat3 haa6]at sixes and sevens/perturbed state of mind/in a mess
七事	[cat1 si6]the Seven Duties of a sovereign, namely: offering sacrifice 祭祀, giving audience 朝覲|朝觐, administering jointly 會同|会同, receiving guests 賓客|宾客, running army 軍旅|军旅, attending to farm work 田役, mourning ceremonial 喪荒|丧荒
七分之一	[cat1 fan1 zi1 jat1]one seventh
七十	[cat1 sap6]seventy/70
七十七國集團	[cat1 sap6 cat1 gwok3 zaap6 tyun4]Group of 77
七十年代	[cat1 sap6 nin4 doi6]the seventies/the 1970s
七台河	[cat1 toi4 ho4]see 七台河市[Qi1 tai2 he2 shi4]
七台河市	[cat1 toi4 ho4 si5]Qitaihe prefecture level city, Heilongjiang province
七和弦	[cat1 wo4 jin4]seventh (musical cord)
七喜	[cat1 hei2]7 Up (soft drink)/Hedy Holding Co., PRC computer manufacturer
七嘴八張	[cat1 zeoi2 baat3 zoeng1]see 七嘴八舌[qi1 zui3 ba1 she2]
七國集團	[cat1 gwok3 zaap6 tyun4]G7, the group of 7 industrialized countries: US, Japan, Britain, Germany, France, Italy and Canada (now G8, including Russia)
七堵	[cat1 dou2]Chitu district of Keelung City 基隆市[Ji1 long2 shi4], Taiwan
七堵區	[cat1 dou2 keoi1]Chitu district of Keelung City 基隆市[Ji1 long2 shi4], Taiwan
七夕	[cat1 zik6]double seven festival, evening of seventh of lunar seventh month/girls' festival/Chinese Valentine's day, when Cowherd and Weaving maid 牛郎織女|牛郎织女 are allowed their annual meeting
七夕節	[cat1 zik6 zit3]Qixi Festival or Double Seven Festival on the 7th day of the 7th lunar month/girls' festival/Chinese Valentine's day, when Cowherd and Weaving maid 牛郎織女|牛郎织女[niu2 lang3 zhi1 nu:3] are allowed their annual meeting
七大工業國集團	[cat1 daai6 gung1 jip6 gwok3 zaap6 tyun4]G7, the group of 7 industrialized countries: US, Japan, Britain, Germany, France, Italy and Canada (now G8, including Russia)
七姊妹星團	[cat1 zi2 mui6 sing1 tyun4]Pleiades M45
七孔	[cat1 hung2]the seven apertures of the human head: 2 eyes, 2 ears, 2 nostrils, 1 mouth
七層架構	[cat1 cang4 gaa3 kau3]seven layer architecture (OSI)
七巧板	[cat1 haau2 baan2]tangram (traditional Chinese block puzzle)
七帶石斑魚	[cat1 daai3 sek6 baan1 jyu4]Epinephelus septemfasciatus
七年之癢	[cat1 nin4 zi1 joeng5]seven-year itch
七弦琴	[cat1 jin4 kam4]guqin or seven-stringed zither
七律	[cat1 leot6]abbr. for 七言律詩|七言律诗, verse form consisting of 8 lines of 7 syllables, with rhyme on alternate lines
七情	[cat1 cing4]seven emotional states/seven affects of traditional Chinese medical theory and therapy, namely: joy 喜[xi3], anger 怒[nu4], anxiety 憂|忧[you1], thought 思[si1], grief 悲[bei1], fear 恐[kong3], fright 驚|惊[jing1]/seven relations
七扭八歪	[cat1 nau2 baat3 waai1]in a state of great disorder (idiom)
七拼八湊	[cat1 ping3 baat3 cau3]assembled at random/a motley collection
七政四餘	[cat1 zing3 sei3 jyu4]seven heavenly bodies and four imaginary stars (in astrology and fengshui)
七方	[cat1 fong1](Chinese medicine) the seven kinds of prescriptions 大方, 小方, 缓方, 急方, 奇方, 偶方 and 重方 or 复方
七日熱	[cat1 jat6 jit6]leptospirosis
七旬老人	[cat1 ceon4 lou5 jan4]septuagenarian
七星	[cat1 sing1]Qixing district of Guilin city 桂林市[Gui4 lin2 shi4], Guangxi
七星區	[cat1 sing1 keoi1]Qixing district of Guilin city 桂林市[Gui4 lin2 shi4], Guangxi
七星瓢蟲	[cat1 sing1 piu4 cung4]seven-spotted ladybug (Coccinella septempunctata)
七曜	[cat1 jiu6]the seven planets of pre-modern astronomy (the Sun, the Moon, Mercury, Venus, Mars, Jupiter, and Saturn)
七月	[cat1 jyut6]July/seventh month (of the lunar year)
七月份	[cat1 jyut6 fan6]July
七武士	[cat1 mou5 si6]Seven Samurai (movie)
七河州	[cat1 ho4 zau1]Semirechye region of Kazakhstan, bordering Lake Balkash 巴爾喀什湖|巴尔喀什湖[Ba1 er3 ka1 shi2 Hu2]
七爺八爺	[cat1 je4 baat3 je4]see 黑白無常|黑白无常[Hei1 Bai2 Wu2 chang2]
七碳糖	[cat1 taan3 tong4]heptose (CH2O)7, monosaccharide with seven carbon atoms
七竅	[cat1 hiu3]the seven apertures of the human head: 2 eyes, 2 ears, 2 nostrils, 1 mouth
七竅生煙	[cat1 hiu3 saang1 jin1]lit. spouting smoke through the seven orifices (idiom)/fig. to seethe with anger
七級浮屠	[cat1 kap1 fau4 tou4]seven floor pagoda
七美	[cat1 mei5]Qimei or Chimei township in Penghu county 澎湖縣|澎湖县[Peng2 hu2 xian4] (Pescadores Islands), Taiwan
七美鄉	[cat1 mei5 hoeng1]Qimei or Chimei township in Penghu county 澎湖縣|澎湖县[Peng2 hu2 xian4] (Pescadores Islands), Taiwan
七聲	[cat1 sing1]tones of the musical scale
七聲音階	[cat1 sing1 jam1 gaai1]heptatonic scale
七股	[cat1 gu2]Chiku township in Tainan county 台南縣|台南县[Tai2 nan2 xian4], Taiwan
七股鄉	[cat1 gu2 hoeng1]Chiku township in Tainan county 台南縣|台南县[Tai2 nan2 xian4], Taiwan
七葉樹	[cat1 jip6 syu6]Chinese horse chestnut (Aesculus chinensis)
七葷八素	[cat1 fan1 baat3 sou3]confused/distracted
七號電池	[cat1 hou6 din6 ci4]AAA battery (PRC)/Taiwan equivalent: 四號電池|四号电池
七角形	[cat1 gok3 jing4]heptagon
七言律詩	[cat1 jin4 leot6 si1]verse form consisting of 8 lines of 7 syllables, with rhyme on alternate lines/abbr. to 七律
七邊形	[cat1 bin1 jing4]heptagon
七里河	[cat1 lei5 ho4]Qilihe District of Lanzhou City 蘭州市|兰州市[Lan2 zhou1 Shi4], Gansu
七里河區	[cat1 lei5 ho4 keoi1]Qilihe District of Lanzhou City 蘭州市|兰州市[Lan2 zhou1 Shi4], Gansu
七里香	[cat1 lei5 hoeng1]orange jasmine (Murraya paniculata)/"chicken butt", popular Taiwan snack on a stick, made of marinated "white cut chicken" butt
七零八碎	[cat1 ling4 baat3 seoi3]bits and pieces/scattered fragments
七零八落	[cat1 ling4 baat3 lok6](idiom) everything broken and in disorder
七項全能	[cat1 hong6 cyun4 nang4]heptathlon
七魄	[cat1 paak3]seven mortal forms in Daoism, representing carnal life and desires/contrasted with 三魂 three immortal souls
七鰓鰻	[cat1 soi1 maan6]lamprey (jawless proto-fish of family Petromyzontidae)
七龍珠	[cat1 lung4 zyu1]Dragon Ball, Japanese manga and anime series
丈二金剛摸不著頭腦	[zoeng6 ji6 gam1 gong1 mo2 bat1 zyu3 tau4 nou5]see 丈二和尚，摸不著頭腦|丈二和尚，摸不着头脑[zhang4 er2 he2 shang5 , mo1 bu5 zhao2 tou2 nao3]
丈人	[zoeng6 jan4]wife's father (father-in-law)/old man
丈夫	[zoeng6 fu1]husband
丈母	[zoeng6 mou5]wife's mother/mother-in-law
丈母娘	[zoeng6 mou5 noeng4]wife's mother/mother-in-law/same as 丈母
丈量	[zoeng6 loeng4]to measure/measurement
三七二十一	[saam1 cat1 ji6 sap6 jat1]three sevens are twenty-one (idiom)/the facts of the matter/the actual situation
三七仔	[saam1 cat1 zai2](slang) pimp
三七開	[saam1 cat1 hoi1]ratio seventy to thirty/thirty percent failure, seventy percent success
三七開定論	[saam1 cat1 hoi1 ding6 leon6]thirty percent failure, seventy percent success, the official PRC verdict on Mao Zedong
三三兩兩	[saam1 saam1 loeng5 loeng5]in twos and threes
三下五除二	[saam1 haa6 ng5 ceoi4 ji6]three, set five remove two (abacus rule)/efficiently/quickly and easily
三不	[saam1 bat1]the three no's (abbreviated catchphrase)
三不知	[saam1 bat1 zi1]to know nothing about the beginning, the middle or the end/to know nothing at all
三世	[saam1 sai3]the Third (of numbered kings)
三中全會	[saam1 zung1 cyun4 wui5]Third Plenum of the Chinese Communist Party, currently held every five years
三九天	[saam1 gau2 tin1]the twenty seven days after the Winter Solstice, reputed to be the coldest days of the year
三五成群	[saam1 ng5 sing4 kwan4]forming groups of three or squads of five (idiom); people stand around in small clumps
三井	[saam1 zeng2]Mitsui (Japanese company)
三亞	[saam1 aa3]Sanya prefecture level city, Hainan
三亞市	[saam1 aa3 si5]Sanya prefecture level city, Hainan
三人口氣	[saam1 jan4 hau2 hei3]third person (grammar)
三人成虎	[saam1 jan4 sing4 fu2]three men talking makes a tiger (idiom); repeated rumor becomes a fact
三人行	[saam1 jan4 hang4](slang) threesome
三仇	[saam1 sau4]animosity or resentment towards three groups (the bureaucrats, the wealthy, and the police) due to perceived abuse of power
三代	[saam1 doi6]third-generation
三代同堂	[saam1 doi6 tung4 tong4]three generations under one roof
三令五申	[saam1 ling6 ng5 san1]to order again and again (idiom)
三件套式西裝	[saam1 gin6 tou3 sik1 sai1 zong1]three-piece suit
三伏	[saam1 fuk6]three periods forming the hottest periods of summer, from mid-July to mid-August, namely: 初伏 (mid-July), 中伏 (late July to early August), 末伏 (mid-August)
三伏天	[saam1 fuk6 tin1]three periods forming the hottest periods of summer, from mid-July to mid-August, namely: 初伏 (mid-July), 中伏 (late July to early August), 末伏 (mid-August)
三位一體	[saam1 wai6 jat1 tai2]Holy Trinity/trinity
三位博士	[saam1 wai6 bok3 si6]the Magi/the Three Wise Kings from the East in the biblical nativity story
三俠五義	[saam1 hap6 ng5 ji6]Sanxia wuyi (lit. Three knight-errants and five righteous one), novel edited from stories of late Qing dynasty pinghua 評話|评话 master storyteller Shi Yukun 石玉昆
三個世界	[saam1 go3 sai3 gaai3]three worlds, i.e. Western capitalism, Soviet communism and the non-aligned countries
三個代表	[saam1 go3 doi6 biu2]the Three Represents enunciated by Jiang Zemin 江澤民|江泽民 as the duty of the Chinese Communist party in 2001, namely: to represent productivity of an advanced society, forward progress of advanced culture and the fundamental interests of the people
三個女人一臺戲	[saam1 go3 neoi5 jan4 jat1 toi4 hei3]three women are enough for a drama (idiom)
三倍	[saam1 pui5]triple
三催四請	[saam1 ceoi1 sei3 cing2]to coax and plead
三價	[saam1 gaa3]trivalent
三元區	[saam1 jyun4 keoi1]Sanyuan district of Sanming city 三明市[San1 ming2 shi4], Fujian
三元運算	[saam1 jyun4 wan6 syun3]ternary operator (computing)
三元醇	[saam1 jyun4 seon4]propyl alcohol C3H7OH
三光	[saam1 gwong1]the sun, the moon, and the stars
三光政策	[saam1 gwong1 zing3 caak3]Three Alls Policy (kill all, burn all, loot all), Japanese policy in China during WWII
三兩	[saam1 loeng5]two or three
三八線	[saam1 baat3 sin3]thirty eighth parallel, forming the DMZ border between North and South Korea
